Date,THYAO
2021-12-27,20.299654006958008
2021-12-28,20.006587982177734
2021-12-29,20.59271812438965
2021-12-30,19.674448013305664
2021-12-31,19.557222366333008
2022-01-03,21.33515167236328
2022-01-04,22.272958755493164
2022-01-05,23.347530364990234
2022-01-06,24.285341262817383
2022-01-07,24.36349105834961
2022-01-10,26.082807540893555
2022-01-11,26.27818489074707
2022-01-12,26.25864601135254
2022-01-13,28.114728927612305
2022-01-14,27.567670822143555
2022-01-17,27.626285552978516
2022-01-18,26.25864601135254
2022-01-19,26.766626358032227
2022-01-20,27.4504451751709
2022-01-21,26.864315032958984
2022-01-24,25.418527603149414
2022-01-25,25.516216278076172
2022-01-26,26.59078598022461
2022-01-27,27.977962493896484
2022-01-28,27.509057998657227
2022-01-31,28.05611228942871
2022-02-01,27.665359497070312
2022-02-02,27.157379150390625
2022-02-03,26.39541244506836
2022-02-04,26.043731689453125
2022-02-07,27.606748580932617
2022-02-08,28.114728927612305
2022-02-09,29.150224685668945
2022-02-10,29.111148834228516
2022-02-11,28.93531036376953
2022-02-14,27.938888549804688
2022-02-15,29.26744842529297
2022-02-16,28.915771484375
2022-02-17,28.075651168823242
2022-02-18,28.720396041870117
2022-02-21,28.759471893310547
2022-02-22,28.212413787841797
2022-02-23,27.430908203125
2022-02-24,24.695632934570312
2022-02-25,26.66893768310547
2022-02-28,25.027774810791016
2022-03-01,24.67609405517578
2022-03-02,25.379451751708984
2022-03-03,25.340375900268555
2022-03-04,24.715167999267578
2022-03-07,25.301300048828125
2022-03-08,24.715167999267578
2022-03-09,25.535751342773438
2022-03-10,25.14499855041504
2022-03-11,25.809280395507812
2022-03-14,26.004657745361328
2022-03-15,27.02061653137207
2022-03-16,27.0596923828125
2022-03-17,27.215993881225586
2022-03-18,27.079227447509766
2022-03-21,27.274606704711914
2022-03-22,27.86073875427246
2022-03-23,27.4504451751709
2022-03-24,27.46998405456543
2022-03-25,27.509057998657227
2022-03-28,28.388254165649414
2022-03-29,30.908615112304688
2022-03-30,31.436132431030273
2022-03-31,31.5142822265625
2022-04-01,32.02226257324219
2022-04-04,32.68654251098633
2022-04-05,33.7025032043457
2022-04-06,33.81972885131836
2022-04-07,34.79661560058594
2022-04-08,34.50354766845703
2022-04-11,35.32413101196289
2022-04-12,36.37916946411133
2022-04-13,36.12517547607422
2022-04-14,36.496395111083984
2022-04-15,36.867610931396484
2022-04-18,36.769920349121094
2022-04-19,37.86402893066406
2022-04-20,37.96172332763672
2022-04-21,39.2512092590332
2022-04-22,38.821380615234375
2022-04-25,38.68461227416992
2022-04-26,38.1961669921875
2022-04-27,39.56380844116211
2022-04-28,39.56380844116211
2022-04-29,40.30624008178711
2022-05-05,41.693416595458984
2022-05-06,41.400352478027344
2022-05-09,41.322200775146484
2022-05-10,41.712955474853516
2022-05-11,41.22451400756836
2022-05-12,40.892372131347656
2022-05-13,41.49803924560547
2022-05-16,41.73249435424805
2022-05-17,41.1072883605957
2022-05-18,41.419891357421875
2022-05-20,41.86925506591797
2022-05-23,41.966941833496094
2022-05-24,41.1854362487793
2022-05-25,41.67387771606445
2022-05-26,43.43227005004883
2022-05-27,43.97932815551758
2022-05-30,48.37530517578125
2022-05-31,48.74652099609375
2022-06-01,48.12131118774414
2022-06-02,48.453453063964844
2022-06-03,46.87089920043945
2022-06-06,46.75367736816406
2022-06-07,47.339805603027344
2022-06-08,45.64002990722656
2022-06-09,47.22258377075195
2022-06-10,45.62049102783203
2022-06-13,45.91355514526367
2022-06-14,45.77679443359375
2022-06-15,47.32027053833008
2022-06-16,46.245697021484375
2022-06-17,47.066280364990234
2022-06-20,49.674560546875
2022-06-21,50.70029067993164
2022-06-22,50.84682083129883
2022-06-23,49.381492614746094
2022-06-24,49.08843231201172
2022-06-27,48.64883041381836
2022-06-28,46.92951583862305
2022-06-29,45.112510681152344
2022-06-30,45.718177795410156
2022-07-01,48.16039276123047
2022-07-04,46.57783889770508
2022-07-05,45.91355514526367
2022-07-06,47.30073165893555
2022-07-07,48.06270217895508
2022-07-08,48.39484405517578
2022-07-13,48.06270217895508
2022-07-14,46.831825256347656
2022-07-18,48.824668884277344
2022-07-19,49.91878128051758
2022-07-20,50.16299819946289
2022-07-21,50.407222747802734
2022-07-22,48.8930549621582
2022-07-25,48.39484405517578
2022-07-26,47.86732482910156
2022-07-27,48.551143646240234
2022-07-28,48.551143646240234
2022-07-29,49.234962463378906
2022-08-01,50.30953598022461
2022-08-02,51.13988494873047
2022-08-03,53.72863006591797
2022-08-04,54.02169418334961
2022-08-05,56.85466003417969
2022-08-08,57.39194869995117
2022-08-09,57.24541091918945
2022-08-10,58.759586334228516
2022-08-11,59.980690002441406
2022-08-12,60.957576751708984
2022-08-15,62.12982940673828
2022-08-16,66.28158569335938
2022-08-17,67.11194610595703
2022-08-18,68.03997802734375
2022-08-19,66.91657257080078
2022-08-22,66.18390655517578
2022-08-23,66.23274993896484
2022-08-24,67.06310272216797
2022-08-25,68.67496490478516
2022-08-26,68.08882141113281
2022-08-29,68.82148742675781
2022-08-31,71.41023254394531
2022-09-01,69.45645904541016
2022-09-02,70.14028930664062
2022-09-05,73.41284942626953
2022-09-06,71.94751739501953
2022-09-07,72.9732437133789
2022-09-08,71.31254577636719
2022-09-09,71.70330047607422
2022-09-12,73.21746826171875
2022-09-13,69.45645904541016
2022-09-14,72.58250427246094
2022-09-15,72.43596649169922
2022-09-16,72.2405776977539
2022-09-19,67.1607894897461
2022-09-20,70.77525329589844
2022-09-21,68.13766479492188
2022-09-22,69.65184783935547
2022-09-23,69.21224212646484
2022-09-26,67.79576110839844
2022-09-27,69.35877227783203
2022-09-28,67.35616302490234
2022-09-29,67.0142593383789
2022-09-30,68.968017578125
2022-10-03,75.85505676269531
2022-10-04,78.93224334716797
2022-10-05,82.83978271484375
2022-10-06,82.7420883178711
2022-10-07,82.25364685058594
2022-10-10,84.15857696533203
2022-10-11,82.54671478271484
2022-10-12,83.13284301757812
2022-10-13,85.96580505371094
2022-10-14,87.9195785522461
2022-10-17,96.17424011230469
2022-10-18,95.00199127197266
2022-10-19,95.14852142333984
2022-10-20,96.76038360595703
2022-10-21,95.68579864501953
2022-10-24,97.1999740600586
2022-10-25,98.17686462402344
2022-10-26,96.51616668701172
2022-10-27,97.10228729248047
2022-10-28,94.70891571044922
2022-10-31,98.95836639404297
2022-11-01,100.03294372558594
2022-11-02,98.46992492675781
2022-11-03,99.44681549072266
2022-11-04,101.79132843017578
2022-11-07,104.72198486328125
2022-11-08,110.3879165649414
2022-11-09,109.02027893066406
2022-11-10,110.77867126464844
2022-11-11,108.9225845336914
2022-11-14,107.16419219970703
2022-11-15,106.48037719726562
2022-11-16,102.18208312988281
2022-11-17,104.72198486328125
2022-11-18,104.13584899902344
2022-11-21,104.42891693115234
2022-11-22,108.6295166015625
2022-11-23,109.89946746826172
2022-11-24,109.02027893066406
2022-11-25,111.16942596435547
2022-11-28,112.43936920166016
2022-11-29,116.15153503417969
2022-11-30,117.2260971069336
2022-12-01,121.5243911743164
2022-12-02,125.33424377441406
2022-12-05,135.39614868164062
2022-12-06,132.4654998779297
2022-12-07,131.5863037109375
2022-12-08,132.27011108398438
2022-12-09,137.7406768798828
2022-12-12,142.52740478515625
2022-12-13,140.67132568359375
2022-12-14,133.83314514160156
2022-12-15,136.86148071289062
2022-12-16,135.98226928710938
2022-12-19,139.9875030517578
2022-12-20,142.52740478515625
2022-12-21,139.5967559814453
2022-12-22,138.81524658203125
2022-12-23,138.5221710205078
2022-12-26,141.648193359375
2022-12-27,139.79212951660156
2022-12-28,136.86148071289062
2022-12-29,139.0106201171875
2022-12-30,137.64297485351562
2023-01-02,143.40660095214844
2023-01-03,143.9927215576172
2023-01-04,141.15975952148438
2023-01-05,138.5221710205078
2023-01-06,139.2060089111328
2023-01-09,135.2007598876953
2023-01-10,128.16720581054688
2023-01-11,122.4035873413086
2023-01-12,132.66087341308594
2023-01-13,131.5863037109375
2023-01-16,141.06207275390625
2023-01-17,143.9927215576172
2023-01-18,145.6534423828125
2023-01-19,151.02630615234375
2023-01-20,149.36558532714844
2023-01-23,147.70489501953125
2023-01-24,146.23956298828125
2023-01-25,148.29103088378906
2023-01-26,146.72799682617188
2023-01-27,146.33724975585938
2023-01-30,141.4528350830078
2023-01-31,134.4192657470703
2023-02-01,127.77645111083984
2023-02-02,131.48861694335938
2023-02-03,139.40138244628906
2023-02-06,136.6660919189453
2023-02-07,124.25965881347656
2023-02-08,112.34168243408203
2023-02-15,136.6660919189453
2023-02-16,136.7637939453125
2023-02-17,138.0337371826172
2023-02-20,138.0337371826172
2023-02-21,134.3215789794922
2023-02-22,133.2469940185547
2023-02-23,133.4423828125
2023-02-24,131.87936401367188
2023-02-27,140.08518981933594
2023-02-28,140.28057861328125
2023-03-01,144.0904083251953
2023-03-02,138.71754455566406
2023-03-03,135.49383544921875
2023-03-06,139.10829162597656
2023-03-07,137.7406768798828
2023-03-08,136.86148071289062
2023-03-09,137.25222778320312
2023-03-10,135.49383544921875
2023-03-13,132.66087341308594
2023-03-14,129.2417755126953
2023-03-15,127.87413787841797
2023-03-16,129.1440887451172
2023-03-17,123.57585144042969
2023-03-20,123.18509674072266
2023-03-21,121.03594970703125
2023-03-22,124.94348907470703
2023-03-23,126.40880584716797
2023-03-24,125.43192291259766
2023-03-27,122.4035873413086
2023-03-28,116.63997650146484
2023-03-29,121.71977233886719
2023-03-30,119.08218383789062
2023-03-31,115.76077270507812
2023-04-03,118.00761413574219
2023-04-04,125.13887023925781
2023-04-05,122.4035873413086
2023-04-06,124.25965881347656
2023-04-07,124.45504760742188
2023-04-10,130.41403198242188
2023-04-11,129.92559814453125
2023-04-12,130.31634521484375
2023-04-13,133.9308319091797
2023-04-14,131.29322814941406
2023-04-17,132.56317138671875
2023-04-18,133.05162048339844
2023-04-19,131.5863037109375
2023-04-20,130.90248107910156
2023-04-24,133.14930725097656
2023-04-25,130.60940551757812
2023-04-26,126.99493408203125
2023-04-27,127.77645111083984
2023-04-28,124.8458023071289
2023-05-02,123.38047790527344
2023-05-03,126.21343231201172
2023-05-04,124.74810791015625
2023-05-05,122.59896087646484
2023-05-08,129.730224609375
2023-05-09,125.82269287109375
2023-05-10,123.8689193725586
2023-05-11,133.14930725097656
2023-05-12,129.53485107421875
2023-05-15,121.5243911743164
2023-05-16,132.758544921875
2023-05-17,133.9308319091797
2023-05-18,129.53485107421875
2023-05-22,132.36781311035156
2023-05-23,131.29322814941406
2023-05-24,129.730224609375
2023-05-25,131.00018310546875
2023-05-26,139.0106201171875
2023-05-29,142.62509155273438
2023-05-30,143.6019744873047
2023-05-31,140.4759521484375
2023-06-01,143.6019744873047
2023-06-02,146.6303253173828
2023-06-05,160.69744873046875
2023-06-06,161.57662963867188
2023-06-07,168.5125274658203
2023-06-08,167.63333129882812
2023-06-09,172.81080627441406
2023-06-12,179.06288146972656
2023-06-13,173.6900177001953
2023-06-14,178.672119140625
2023-06-15,178.76980590820312
2023-06-16,176.52297973632812
2023-06-19,169.97784423828125
2023-06-20,167.4379425048828
2023-06-21,165.4841766357422
2023-06-22,176.13223266601562
2023-06-23,180.4304962158203
2023-06-26,186.58486938476562
2023-06-27,189.2224578857422
2023-07-03,205.63412475585938
2023-07-04,203.2895965576172
2023-07-05,211.49542236328125
2023-07-06,211.59310913085938
2023-07-07,210.22547912597656
2023-07-10,209.6393585205078
2023-07-11,210.3231658935547
2023-07-12,206.0248565673828
2023-07-13,204.65724182128906
2023-07-14,208.5647735595703
2023-07-17,213.7422637939453
2023-07-18,209.05320739746094
2023-07-19,218.4313201904297
2023-07-20,219.9943084716797
2023-07-21,218.4313201904297
2023-07-24,216.67291259765625
2023-07-25,212.27694702148438
2023-07-26,218.9197540283203
2023-07-27,223.21803283691406
2023-07-28,229.5677947998047
2023-07-31,228.8839569091797
2023-08-01,225.66024780273438
2023-08-02,231.03311157226562
2023-08-03,229.5677947998047
2023-08-04,243.0487823486328
2023-08-07,260.7303771972656
2023-08-08,255.74827575683594
2023-08-09,253.9898681640625
2023-08-10,252.52456665039062
2023-08-11,259.5581359863281
2023-08-14,255.35752868652344
2023-08-15,253.69683837890625
2023-08-16,248.6170196533203
2023-08-17,256.0413513183594
2023-08-18,245.5886688232422
2023-08-21,253.01300048828125
2023-08-22,249.00778198242188
2023-08-23,234.1591339111328
2023-08-24,225.1717987060547
2023-08-25,232.49844360351562
2023-08-28,250.0823516845703
2023-08-29,242.16958618164062
2023-08-31,239.3366241455078
2023-09-01,248.1285858154297
2023-09-04,246.85862731933594
2023-09-05,246.17481994628906
2023-09-06,239.3366241455078
2023-09-07,238.9458770751953
2023-09-08,237.67593383789062
2023-09-11,229.07933044433594
2023-09-12,230.54466247558594
2023-09-13,226.3440704345703
2023-09-14,232.98687744140625
2023-09-15,221.85040283203125
2023-09-18,213.05845642089844
2023-09-19,213.54689025878906
2023-09-20,218.13824462890625
2023-09-21,227.2232666015625
2023-09-22,220.87351989746094
2023-09-25,227.12557983398438
2023-09-26,222.24114990234375
2023-09-27,225.07411193847656
2023-09-28,237.57823181152344
2023-09-29,236.8944091796875
2023-10-02,247.54244995117188
2023-10-03,241.97421264648438
2023-10-04,232.98687744140625
2023-10-05,235.9175262451172
2023-10-06,232.88919067382812
2023-10-09,221.94808959960938
2023-10-10,232.59613037109375
2023-10-11,224.7810516357422
2023-10-12,219.89663696289062
2023-10-13,217.06365966796875
2023-10-16,217.8451690673828
2023-10-17,219.89663696289062
2023-10-18,211.49542236328125
2023-10-19,208.66246032714844
2023-10-20,202.31271362304688
2023-10-23,208.76014709472656
2023-10-24,212.96075439453125
2023-10-25,198.3074951171875
2023-10-26,209.2485809326172
2023-10-27,212.17922973632812
2023-10-30,213.83993530273438
2023-10-31,212.27694702148438
2023-11-01,213.05845642089844
2023-11-02,217.8451690673828
2023-11-03,220.48275756835938
2023-11-06,220.97120666503906
2023-11-07,220.7758331298828
2023-11-08,223.3157196044922
2023-11-09,224.8787384033203
2023-11-10,223.80418395996094
2023-11-13,226.83250427246094
2023-11-14,231.61924743652344
2023-11-15,230.15391540527344
2023-11-16,238.65281677246094
2023-11-17,248.372802734375
2023-11-20,248.8612518310547
2023-11-21,262.2934265136719
2023-11-22,255.9436492919922
2023-11-23,254.72256469726562
2023-11-24,253.7456512451172
2023-11-27,254.4783477783203
2023-11-28,254.96678161621094
2023-11-29,249.10546875
2023-11-30,245.1979217529297
2023-12-01,254.72256469726562
2023-12-04,255.9436492919922
2023-12-05,253.01300048828125
2023-12-06,245.44215393066406
2023-12-07,253.7456512451172
2023-12-08,248.1285858154297
2023-12-11,240.60658264160156
2023-12-12,243.24417114257812
2023-12-13,235.72215270996094
2023-12-14,246.41903686523438
2023-12-15,247.3959197998047
2023-12-18,240.0204315185547
2023-12-19,239.6296844482422
2023-12-20,236.3082733154297
2023-12-21,239.3366241455078
2023-12-22,227.614013671875
2023-12-25,220.97120666503906
2023-12-26,222.4365234375
2023-12-27,217.06365966796875
2023-12-28,223.70648193359375
2023-12-29,223.3157196044922
2024-01-02,230.93540954589844
2024-01-03,224.7810516357422
2024-01-04,227.90708923339844
2024-01-05,233.67068481445312
2024-01-08,236.9921112060547
2024-01-09,237.28515625
2024-01-10,244.12335205078125
2024-01-11,240.99732971191406
2024-01-12,245.1979217529297
2024-01-15,247.3959197998047
2024-01-16,244.0256805419922
2024-01-17,246.6632537841797
2024-01-18,244.95370483398438
2024-01-19,244.46527099609375
2024-01-22,244.46527099609375
2024-01-23,243.0487823486328
2024-01-24,245.1979217529297
2024-01-25,246.41903686523438
2024-01-26,253.9898681640625
2024-01-29,267.6662902832031
2024-01-30,265.7124938964844
2024-01-31,266.4451599121094
2024-02-01,268.15472412109375
2024-02-02,274.9928894042969
2024-02-05,282.5637512207031
2024-02-06,284.2733154296875
2024-02-07,279.3888854980469
2024-02-08,280.12152099609375
2024-02-09,287.9366149902344
2024-02-12,283.5406494140625
2024-02-13,274.7486572265625
2024-02-14,275.96978759765625
2024-02-15,277.4350891113281
2024-02-16,275.96978759765625
2024-02-19,272.0622253417969
2024-02-20,274.7486572265625
2024-02-21,272.794921875
2024-02-22,278.4120178222656
2024-02-23,279.8773193359375
2024-02-26,278.90045166015625
2024-02-27,273.77178955078125
2024-02-28,269.6200256347656
2024-02-29,275.2370910644531
2024-03-01,271.32958984375
2024-03-04,264.2471618652344
2024-03-05,259.1185302734375
2024-03-06,254.96678161621094
2024-03-07,266.4451599121094
2024-03-08,272.794921875
2024-03-11,274.2602233886719
2024-03-12,269.131591796875
2024-03-13,265.7124938964844
2024-03-14,265.4682922363281
2024-03-15,264.0029296875
2024-03-18,262.2934265136719
2024-03-19,271.8180236816406
2024-03-20,271.8180236816406
2024-03-21,278.90045166015625
2024-03-22,284.51751708984375
2024-03-25,279.1446533203125
2024-03-26,278.6562194824219
2024-03-27,276.2140197753906
2024-03-28,290.86724853515625
2024-03-29,290.86724853515625
2024-04-01,296.72857666015625
2024-04-02,290.1346130371094
2024-04-03,293.06524658203125
2024-04-04,283.29638671875
2024-04-05,300.1476745605469
2024-04-08,302.8341064453125
2024-04-15,291.5999450683594
2024-04-16,290.1346130371094
2024-04-17,288.425048828125
2024-04-18,289.4019470214844
2024-04-19,295.5074768066406
2024-04-22,295.7516784667969
2024-04-24,302.5898742675781
2024-04-25,306.00897216796875
2024-04-26,309.6722717285156
2024-04-29,318.4642639160156
2024-04-30,318.4642639160156
2024-05-02,317.7315673828125
2024-05-03,317.4873352050781
2024-05-06,318.4642639160156
2024-05-07,322.37176513671875
2024-05-08,320.17376708984375
2024-05-09,317.7315673828125
2024-05-10,310.649169921875
2024-05-13,306.98583984375
2024-05-14,303.07830810546875
2024-05-15,298.4381103515625
2024-05-16,299.9034423828125
2024-05-17,316.02203369140625
2024-05-20,316.02203369140625
2024-05-21,315.0451354980469
2024-05-22,314.0682678222656
2024-05-23,310.1607360839844
2024-05-24,310.8934020996094
2024-05-27,307.7185363769531
2024-05-28,304.7878723144531
2024-05-29,298.9265441894531
2024-05-30,298.9265441894531
2024-05-31,295.7516784667969
2024-06-03,304.7878723144531
2024-06-04,298.9265441894531
2024-06-05,305.0321044921875
2024-06-06,298.4381103515625
2024-06-07,295.5074768066406
2024-06-10,292.821044921875
2024-06-11,295.5074768066406
2024-06-12,297.9496765136719
2024-06-13,302.3456726074219
2024-06-14,304.54364013671875
2024-06-20,308.6954040527344
2024-06-21,308.6954040527344
2024-06-24,303.07830810546875
2024-06-25,298.6823425292969
2024-06-26,294.0421447753906
2024-06-27,298.6823425292969
2024-06-28,301.61297607421875
2024-07-01,288.91351318359375
2024-07-02,290.86724853515625
2024-07-03,296.2401123046875
2024-07-04,303.81097412109375
2024-07-05,300.8803405761719
2024-07-08,298.9265441894531
2024-07-09,303.5667419433594
2024-07-10,297.7054443359375
2024-07-11,302.8341064453125
2024-07-12,300.1476745605469
2024-07-16,300.3918762207031
2024-07-17,302.1014404296875
2024-07-18,309.183837890625
2024-07-19,308.20697021484375
2024-07-22,302.5898742675781
2024-07-23,298.9265441894531
2024-07-24,297.9496765136719
2024-07-25,293.3094787597656
2024-07-26,294.53057861328125
2024-07-29,287.2039489746094
2024-07-30,286.71551513671875
2024-07-31,282.5637512207031
2024-08-01,290.623046875
2024-08-02,284.7617492675781
2024-08-05,270.596923828125
2024-08-06,273.0391540527344
2024-08-07,291.1114807128906
2024-08-08,295.0190124511719
2024-08-09,294.7748107910156
2024-08-12,293.3094787597656
2024-08-13,290.86724853515625
2024-08-14,285.0059509277344
2024-08-15,281.8310852050781
2024-08-16,286.71551513671875
2024-08-19,290.1346130371094
2024-08-20,292.821044921875
2024-08-21,290.86724853515625
2024-08-22,287.6923828125
2024-08-23,288.1808166503906
2024-08-26,282.0753173828125
2024-08-27,290.86724853515625
2024-08-28,295.26324462890625
2024-08-29,293.5536804199219
2024-09-02,301.3687744140625
2024-09-03,295.7516784667969
2024-09-04,294.0421447753906
2024-09-05,289.890380859375
2024-09-06,287.44818115234375
2024-09-09,282.31951904296875
2024-09-10,277.4350891113281
2024-09-11,273.527587890625
2024-09-12,279.6330871582031
2024-09-13,285.494384765625
2024-09-16,279.6330871582031
2024-09-17,283.78485107421875
2024-09-18,284.7617492675781
2024-09-19,294.0421447753906
2024-09-20,292.5768127441406
2024-09-23,289.15771484375
2024-09-24,289.4019470214844
2024-09-25,284.51751708984375
2024-09-26,284.51751708984375
2024-09-27,285.494384765625
2024-09-30,278.4120178222656
2024-10-01,271.32958984375
2024-10-02,265.22406005859375
2024-10-03,262.5376281738281
2024-10-04,267.42205810546875
2024-10-07,264.2471618652344
